date,year,month,previous_day_rain_mm,season,rain_amount_mm,rain_occurrence,pred_rainfall,pred_rain_occurrence,rain_probability,error,sample_type
20150329,2015,3,0.0,Spring,4.7,1,0.6307259792986455,0,0.2848712188882354,-4.0692740207013545,train
20150330,2015,3,4.7,Spring,16.3,1,9.000870171056645,1,0.9531433718361296,-7.2991298289433555,train
20150331,2015,3,16.3,Spring,20.7,1,7.021927176766607,1,0.9806054589497286,-13.678072823233393,train
20150401,2015,4,20.7,Spring,0.5,1,2.8447459406449473,1,0.8192631164252209,2.3447459406449473,train
20150402,2015,4,0.5,Spring,6.0,1,1.5219085080001187,1,0.5949509518400875,-4.478091491999882,train
20150403,2015,4,6.0,Spring,0.2,1,2.603017175825552,1,0.867209560865063,2.4030171758255516,train
20150404,2015,4,0.2,Spring,3.1,1,1.0602016643820429,0,0.4113234054597205,-2.039798335617957,train
20150405,2015,4,3.1,Spring,0.0,0,2.053340021031988,1,0.5056618331047054,2.053340021031988,train
20150406,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150407,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150408,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150409,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150410,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150411,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150412,2015,4,0.0,Spring,0.9,1,0.5761355707791072,0,0.24355256583328067,-0.32386442922089287,train
20150413,2015,4,0.9,Spring,0.2,1,1.364762662270556,1,0.6161060596560509,1.164762662270556,train
20150414,2015,4,0.2,Spring,0.0,0,1.0602016643820429,0,0.4113234054597205,1.0602016643820429,train
20150415,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150416,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150417,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150418,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150419,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150420,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150421,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150422,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150423,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150424,2015,4,0.0,Spring,0.0,0,0.5761355707791072,0,0.24355256583328067,0.5761355707791072,train
20150425,2015,4,0.0,Spring,1.6,1,0.5761355707791072,0,0.24355256583328067,-1.023864429220893,train
20150426,2015,4,1.6,Spring,0.7,1,0.9886053655568692,1,0.8066212985928596,0.2886053655568692,train
20150427,2015,4,0.7,Spring,2.8,1,1.9298299839051125,1,0.6963704893774533,-0.8701700160948873,train
20150428,2015,4,2.8,Spring,0.0,0,2.852627333626788,0,0.3984530777193572,2.852627333626788,train
20150429,2015,4,0.0,Spring,1.0,1,0.5761355707791072,0,0.24355256583328067,-0.42386442922089285,train
20150430,2015,4,1.0,Spring,3.0,1,1.4580272833060783,1,0.583255805993803,-1.5419727166939217,train
20150501,2015,5,3.0,Spring,0.0,0,2.8762479234088048,1,0.5235049490511242,2.8762479234088048,train
20150502,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150503,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150504,2015,5,0.0,Spring,2.9,1,0.6273463566918118,0,0.3054689503583102,-2.272653643308188,train
20150505,2015,5,2.9,Spring,12.2,1,3.060825058426104,1,0.586197169566473,-9.139174941573895,train
20150506,2015,5,12.2,Spring,4.9,1,4.437769735119979,1,0.9509570804521927,-0.46223026488002095,train
20150507,2015,5,4.9,Spring,1.4,1,0.7865875129301569,1,0.8038667374728691,-0.613412487069843,train
20150508,2015,5,1.4,Spring,1.2,1,1.8621635665954772,1,0.7896765554648738,0.6621635665954773,train
20150509,2015,5,1.2,Spring,0.9,1,1.43006925339395,1,0.7567839382128403,0.5300692533939501,train
20150510,2015,5,0.9,Spring,0.9,1,1.0060712190071,0,0.4727880313428411,0.10607121900709993,train
20150511,2015,5,0.9,Spring,0.0,0,1.0060712190071,0,0.4727880313428411,1.0060712190071,train
20150512,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150513,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150514,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150515,2015,5,0.0,Spring,0.6,1,0.6273463566918118,0,0.3054689503583102,0.027346356691811846,train
20150516,2015,5,0.6,Spring,0.1,0,2.371028490115821,1,0.5654278818158953,2.271028490115821,train
20150517,2015,5,0.1,Spring,0.9,1,1.3028646467950218,0,0.407917125248543,0.40286464679502176,train
20150518,2015,5,0.9,Spring,0.0,0,1.0060712190071,0,0.4727880313428411,1.0060712190071,train
20150519,2015,5,0.0,Spring,1.2,1,0.6273463566918118,0,0.3054689503583102,-0.5726536433081881,train
20150520,2015,5,1.2,Spring,3.2,1,1.43006925339395,1,0.7567839382128403,-1.76993074660605,train
20150521,2015,5,3.2,Spring,0.5,1,1.672338253605569,1,0.5859378504487347,1.172338253605569,train
20150522,2015,5,0.5,Spring,0.0,0,1.3762639436742576,0,0.46350428351638373,1.3762639436742576,train
20150523,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150524,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150525,2015,5,0.0,Spring,2.4,1,0.6273463566918118,0,0.3054689503583102,-1.772653643308188,train
20150526,2015,5,2.4,Spring,0.0,0,2.241246212503473,0,0.3859241249393147,2.241246212503473,train
20150527,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150528,2015,5,0.0,Spring,0.0,0,0.6273463566918118,0,0.3054689503583102,0.6273463566918118,train
20150529,2015,5,0.0,Spring,0.6,1,0.6273463566918118,0,0.3054689503583102,0.027346356691811846,train
20150530,2015,5,0.6,Spring,2.2,1,2.371028490115821,1,0.5654278818158953,0.171028490115821,train
20150531,2015,5,2.2,Spring,3.5,1,2.279677076409068,1,0.6371651759935477,-1.220322923590932,train
20150601,2015,6,3.5,Summer,6.8,1,1.3847809108735702,1,0.7293168933277795,-5.415219089126429,train
20150602,2015,6,6.8,Summer,0.7,1,-0.1562789948751246,1,0.8961500699205812,-0.8562789948751246,train
20150603,2015,6,0.7,Summer,2.8,1,5.485657814791526,1,0.7343375892790635,2.6856578147915258,train
20150604,2015,6,2.8,Summer,0.0,0,1.7030275673944137,0,0.45818879128615886,1.7030275673944137,train
20150605,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150606,2015,6,0.0,Summer,8.8,1,1.7021614242509429,0,0.3340906815912148,-7.097838575749058,train
20150607,2015,6,8.8,Summer,0.0,0,0.31104838795592105,0,0.3361366802338377,0.31104838795592105,train
20150608,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150609,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150610,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150611,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150612,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150613,2015,6,0.0,Summer,10.4,1,1.7021614242509429,0,0.3340906815912148,-8.697838575749058,train
20150614,2015,6,10.4,Summer,1.3,1,0.8787585341287841,1,0.8164455604743105,-0.4212414658712159,train
20150615,2015,6,1.3,Summer,0.0,0,1.9452706399143929,1,0.5279636528877126,1.9452706399143929,train
20150616,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150617,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150618,2015,6,0.0,Summer,4.6,1,1.7021614242509429,0,0.3340906815912148,-2.8978385757490566,train
20150619,2015,6,4.6,Summer,1.7,1,3.0401561707391704,1,0.7747618138243243,1.3401561707391705,train
20150620,2015,6,1.7,Summer,0.4,1,3.792170445545044,1,0.7914843776599044,3.392170445545044,train
20150621,2015,6,0.4,Summer,0.0,0,3.3165649727050948,0,0.3640932196784661,3.3165649727050948,train
20150622,2015,6,0.0,Summer,4.8,1,1.7021614242509429,0,0.3340906815912148,-3.0978385757490567,train
20150623,2015,6,4.8,Summer,1.2,1,0.5833127332885822,1,0.8512207312608598,-0.6166872667114177,train
20150624,2015,6,1.2,Summer,0.1,0,1.896664755526439,1,0.5261606064999534,1.796664755526439,train
20150625,2015,6,0.1,Summer,0.0,0,4.423930896564012,0,0.42003282703972067,4.423930896564012,train
20150626,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150627,2015,6,0.0,Summer,0.3,1,1.7021614242509429,0,0.3340906815912148,1.4021614242509428,train
20150628,2015,6,0.3,Summer,0.0,0,3.3165649727050948,0,0.37966413321777875,3.3165649727050948,train
20150629,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150630,2015,6,0.0,Summer,0.0,0,1.7021614242509429,0,0.3340906815912148,1.7021614242509429,train
20150701,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150702,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150703,2015,7,0.0,Summer,10.8,1,1.6405626227191659,0,0.3614057673824962,-9.159437377280835,train
20150704,2015,7,10.8,Summer,0.0,0,0.8589034391335538,0,0.44721560084100437,0.8589034391335538,train
20150705,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150706,2015,7,0.0,Summer,2.0,1,1.6405626227191659,0,0.3614057673824962,-0.35943737728083414,train
20150707,2015,7,2.0,Summer,0.0,0,1.539437809051331,1,0.611416061854726,1.539437809051331,train
20150708,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150709,2015,7,0.0,Summer,7.3,1,1.6405626227191659,0,0.3614057673824962,-5.659437377280834,train
20150710,2015,7,7.3,Summer,0.0,0,0.030295406115964138,0,0.2857642354379405,0.030295406115964138,train
20150711,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150712,2015,7,0.0,Summer,0.5,1,1.6405626227191659,0,0.3614057673824962,1.1405626227191659,train
20150713,2015,7,0.5,Summer,0.6,1,1.3728214525549511,1,0.5677637600426954,0.7728214525549512,train
20150714,2015,7,0.6,Summer,4.3,1,3.6828753621968184,1,0.6642288516312146,-0.6171246378031814,train
20150715,2015,7,4.3,Summer,6.6,1,5.671691660588725,1,0.8589940631281177,-0.9283083394112746,train
20150716,2015,7,6.6,Summer,0.6,1,-0.3537610650643984,1,0.8540082469969495,-0.9537610650643984,train
20150717,2015,7,0.6,Summer,0.2,1,3.6828753621968184,1,0.6642288516312146,3.4828753621968183,train
20150718,2015,7,0.2,Summer,1.0,1,1.8988185608084778,1,0.524555744859211,0.8988185608084778,train
20150719,2015,7,1.0,Summer,4.1,1,4.144820314194998,1,0.6417886530029489,0.044820314194998545,train
20150720,2015,7,4.1,Summer,1.5,1,1.1710349696784825,1,0.5885339719147837,-0.32896503032151747,train
20150721,2015,7,1.5,Summer,2.3,1,1.6443251160905477,1,0.6420904831744156,-0.6556748839094522,train
20150722,2015,7,2.3,Summer,0.2,1,1.3562099061787343,1,0.6930868618396526,1.1562099061787343,train
20150723,2015,7,0.2,Summer,0.0,0,1.8988185608084778,1,0.524555744859211,1.8988185608084778,train
20150724,2015,7,0.0,Summer,0.0,0,1.6405626227191659,0,0.3614057673824962,1.6405626227191659,train
20150725,2015,7,0.0,Summer,2.0,1,1.6405626227191659,0,0.3614057673824962,-0.35943737728083414,train
20150726,2015,7,2.0,Summer,4.3,1,1.539437809051331,1,0.611416061854726,-2.7605621909486686,train
20150727,2015,7,4.3,Summer,4.5,1,5.671691660588725,1,0.8589940631281177,1.171691660588725,train
20150728,2015,7,4.5,Summer,4.2,1,5.785735408156669,1,0.7613375673741309,1.585735408156669,train
20150729,2015,7,4.2,Summer,0.0,0,1.0466920501513965,1,0.5885339719147837,1.0466920501513965,train
20150730,2015,7,0.0,Summer,5.5,1,1.6405626227191659,0,0.3614057673824962,-3.859437377280834,train
20150731,2015,7,5.5,Summer,7.7,1,5.464320495387599,1,0.903251767321952,-2.235679504612401,train
20150801,2015,8,7.7,Summer,0.0,0,2.0734263877060104,0,0.3202973224640596,2.0734263877060104,train
20150802,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150803,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150804,2015,8,0.0,Summer,1.1,1,1.9714588319133124,0,0.3552716071353062,0.8714588319133123,train
20150805,2015,8,1.1,Summer,0.6,1,4.136536024763724,1,0.5182364080736692,3.536536024763724,train
20150806,2015,8,0.6,Summer,0.0,0,5.05728718237091,1,0.6484508986343503,5.05728718237091,train
20150807,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150808,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150809,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150810,2015,8,0.0,Summer,0.3,1,1.9714588319133124,0,0.3552716071353062,1.6714588319133123,train
20150811,2015,8,0.3,Summer,0.0,0,3.2216246728857882,0,0.48591734196336855,3.2216246728857882,train
20150812,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150813,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150814,2015,8,0.0,Summer,10.1,1,1.9714588319133124,0,0.3552716071353062,-8.128541168086688,train
20150815,2015,8,10.1,Summer,0.7,1,1.2029589993056022,1,0.870015458450494,0.5029589993056023,train
20150816,2015,8,0.7,Summer,41.8,1,8.048107790926661,1,0.8502518405481243,-33.75189220907333,train
20150817,2015,8,41.8,Summer,5.6,1,6.543959223576693,1,0.8361642209771094,0.9439592235766936,train
20150818,2015,8,5.6,Summer,11.4,1,6.986487763148762,1,0.9216434672004701,-4.413512236851238,train
20150819,2015,8,11.4,Summer,0.0,0,1.4994535178948476,0,0.48825825089879155,1.4994535178948476,train
20150820,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150821,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150822,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150823,2015,8,0.0,Summer,0.0,0,1.9714588319133124,0,0.3552716071353062,1.9714588319133124,train
20150824,2015,8,0.0,Summer,17.3,1,1.9714588319133124,0,0.3552716071353062,-15.328541168086689,train
20150825,2015,8,17.3,Summer,9.6,1,3.4471261971115985,1,0.7695468400468038,-6.152873802888401,train
20150826,2015,8,9.6,Summer,1.8,1,3.3028314914599974,1,0.8128024884770281,1.5028314914599974,train
20150827,2015,8,1.8,Summer,2.3,1,2.8636066715101838,1,0.7214395833442079,0.563606671510184,train
20150828,2015,8,2.3,Summer,7.3,1,3.7550948569162053,1,0.677191744859296,-3.5449051430837946,train
20150829,2015,8,7.3,Summer,0.0,0,1.611503817692091,0,0.2766356421987929,1.611503817692091,train
20150830,2015,8,0.0,Summer,1.4,1,1.9714588319133124,0,0.3552716071353062,0.5714588319133125,train
20150831,2015,8,1.4,Summer,0.0,0,3.0066701660585795,0,0.4566277610295849,3.0066701660585795,train
20150901,2015,9,0.0,Fall,2.3,1,1.14598032257706,0,0.2354256973679645,-1.1540196774229399,train
20150902,2015,9,2.3,Fall,0.6,1,4.283554109107851,1,0.8697715966758203,3.683554109107851,train
20150903,2015,9,0.6,Fall,1.7,1,2.285807055931416,1,0.589763503655534,0.5858070559314161,train
20150904,2015,9,1.7,Fall,2.7,1,3.1974392854787155,1,0.6860547911540523,0.4974392854787153,train
20150905,2015,9,2.7,Fall,12.2,1,6.677916655313538,1,0.8450556975746811,-5.522083344686461,train
20150906,2015,9,12.2,Fall,1.7,1,3.5378351204656306,1,0.9006510815884513,1.8378351204656307,train
20150907,2015,9,1.7,Fall,1.5,1,3.1974392854787155,1,0.6860547911540523,1.6974392854787155,train
20150908,2015,9,1.5,Fall,0.2,1,1.6960445679995406,1,0.5004878688596672,1.4960445679995407,train
20150909,2015,9,0.2,Fall,0.0,0,1.3862631628119053,0,0.369642708844651,1.3862631628119053,train
20150910,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150911,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150912,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150913,2015,9,0.0,Fall,7.3,1,1.14598032257706,0,0.2354256973679645,-6.15401967742294,train
20150914,2015,9,7.3,Fall,6.6,1,2.4961907931899976,1,0.6466017800608929,-4.103809206810002,train
20150915,2015,9,6.6,Fall,2.2,1,2.2266961994859518,1,0.8675285483533938,0.02669619948595159,train
20150916,2015,9,2.2,Fall,2.1,1,4.361880596933074,1,0.8514097087502224,2.2618805969330738,train
20150917,2015,9,2.1,Fall,7.2,1,4.361880596933074,1,0.8514097087502224,-2.8381194030669263,train
20150918,2015,9,7.2,Fall,8.8,1,3.612825676935871,1,0.639597222017224,-5.18717432306413,train
20150919,2015,9,8.8,Fall,1.2,1,1.6334536186627793,1,0.8079613995974926,0.4334536186627793,train
20150920,2015,9,1.2,Fall,0.1,0,1.7644812270267827,0,0.48605533344327984,1.6644812270267826,train
20150921,2015,9,0.1,Fall,0.0,0,1.3913227101679704,0,0.4167096110460942,1.3913227101679704,train
20150922,2015,9,0.0,Fall,3.0,1,1.14598032257706,0,0.2354256973679645,-1.85401967742294,train
20150923,2015,9,3.0,Fall,23.1,1,6.457986861680766,1,0.7389023110240279,-16.642013138319236,train
20150924,2015,9,23.1,Fall,3.0,1,6.543959223576693,1,0.8903944182001913,3.5439592235766932,train
20150925,2015,9,3.0,Fall,0.9,1,6.457986861680766,1,0.7389023110240279,5.5579868616807655,train
20150926,2015,9,0.9,Fall,0.0,0,1.6261472080719277,0,0.3905125999700899,1.6261472080719277,train
20150927,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150928,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150929,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20150930,2015,9,0.0,Fall,0.0,0,1.14598032257706,0,0.2354256973679645,1.14598032257706,train
20151001,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151002,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151003,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151004,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151005,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151006,2015,10,0.0,Fall,10.0,1,1.2574362203565586,0,0.3539570364610716,-8.742563779643442,train
20151007,2015,10,10.0,Fall,0.3,1,1.6153505182610401,1,0.9701772301907544,1.31535051826104,train
20151008,2015,10,0.3,Fall,1.5,1,1.2033195684730498,1,0.6340860027062745,-0.29668043152695023,train
20151009,2015,10,1.5,Fall,0.0,0,0.5854091086235668,1,0.6400726939456967,0.5854091086235668,train
20151010,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151011,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151012,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151013,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151014,2015,10,0.0,Fall,0.0,0,1.2574362203565586,0,0.3539570364610716,1.2574362203565586,train
20151015,2015,10,0.0,Fall,6.2,1,1.2574362203565586,0,0.3539570364610716,-4.942563779643441,train
20151016,2015,10,6.2,Fall,7.8,1,4.514419976357203,1,0.8779535378236792,-3.2855800236427966,train
20151017,2015,10,7.8,Fall,7.0,1,5.536239804047579,1,0.9367114936317856,-1.4637601959524211,train
20151018,2015,10,7.0,Fall,0.0,0,3.114562037849138,1,0.6012840936197761,3.114562037849138,train
20151019,2015,10,0.0,Fall,0.2,1,1.2574362203565586,0,0.3539570364610716,1.0574362203565586,train
20151020,2015,10,0.2,Fall,0.0,0,1.0656528125356814,0,0.4186287640977997,1.0656528125356814,train
20151021,2015,10,0.0,Fall,0.3,1,1.2574362203565586,0,0.3539570364610716,0.9574362203565585,train
